"","Site","Year","Date","Plot","Location","Snow_cover","Water_cover","Land_cover","Total_cover","Observer","Notes"
"5330","barr",2012,"3-Jul-12","brw8","h8",0,0,100,100,"pherzog",NA
"5331","barr",2012,"3-Jul-12","brw8","j10",0,0,100,100,"pherzog",NA
"5332","barr",2012,"3-Jul-12","brw8","j12",0,0,100,100,"pherzog",NA
"5333","barr",2012,"3-Jul-12","brw8","j2",0,20,80,100,"pherzog",NA
"5334","barr",2012,"3-Jul-12","brw8","j4",0,0,100,100,"pherzog",NA
"5335","barr",2012,"3-Jul-12","brw8","j6",0,5,95,100,"pherzog",NA
"5336","barr",2012,"3-Jul-12","brw8","j8",0,0,100,100,"pherzog",NA
"5337","barr",2012,"3-Jul-12","brw8","l10",0,0,100,100,"pherzog",NA
"5338","barr",2012,"3-Jul-12","brw8","l12",0,0,100,100,"pherzog",NA
"5339","barr",2012,"3-Jul-12","brw8","l2",0,0,100,100,"pherzog",NA
"5340","barr",2012,"3-Jul-12","brw8","l4",0,20,80,100,"pherzog",NA
"5341","barr",2012,"3-Jul-12","brw8","l6",0,0,100,100,"pherzog",NA
"5342","barr",2012,"3-Jul-12","brw8","l8",0,0,100,100,"pherzog",NA
"5343","barr",2012,"10-Jul-12","brw6","b10",0,0,100,100,"bverheijen",NA
"5344","barr",2012,"10-Jul-12","brw6","b12",0,0,100,100,"bverheijen",NA
"5345","barr",2012,"10-Jul-12","brw6","b2",0,0,100,100,"bverheijen",NA
"5346","barr",2012,"10-Jul-12","brw6","b4",0,0,100,100,"bverheijen",NA
"5347","barr",2012,"10-Jul-12","brw6","b6",0,0,100,100,"bverheijen",NA
"5348","barr",2012,"10-Jul-12","brw6","b8",0,10,90,100,"bverheijen",NA
"5349","barr",2012,"10-Jul-12","brw6","d10",0,10,90,100,"bverheijen",NA
"5350","barr",2012,"10-Jul-12","brw6","d12",0,0,100,100,"bverheijen",NA
"5351","barr",2012,"10-Jul-12","brw6","d2",0,0,100,100,"bverheijen",NA
"5352","barr",2012,"10-Jul-12","brw6","d4",0,0,100,100,"bverheijen",NA
"5353","barr",2012,"10-Jul-12","brw6","d6",0,5,95,100,"bverheijen",NA
"5354","barr",2012,"10-Jul-12","brw6","d8",0,50,50,100,"bverheijen",NA
"5355","barr",2012,"10-Jul-12","brw6","f10",0,0,100,100,"bverheijen",NA
"5356","barr",2012,"10-Jul-12","brw6","f12",0,0,100,100,"bverheijen",NA
"5357","barr",2012,"10-Jul-12","brw6","f2",0,0,100,100,"bverheijen",NA
"5358","barr",2012,"10-Jul-12","brw6","f4",0,5,95,100,"bverheijen",NA
"5359","barr",2012,"10-Jul-12","brw6","f6",0,0,100,100,"bverheijen",NA
"5360","barr",2012,"10-Jul-12","brw6","f8",0,20,80,100,"bverheijen",NA
"5361","barr",2012,"10-Jul-12","brw6","h10",0,10,90,100,"bverheijen",NA
"5362","barr",2012,"10-Jul-12","brw6","h12",0,0,100,100,"bverheijen",NA
"5363","barr",2012,"10-Jul-12","brw6","h2",0,0,100,100,"bverheijen",NA
"5364","barr",2012,"10-Jul-12","brw6","h4",0,5,95,100,"bverheijen",NA
"5365","barr",2012,"10-Jul-12","brw6","h6",0,0,100,100,"bverheijen",NA
"5366","barr",2012,"10-Jul-12","brw6","h8",0,0,100,100,"bverheijen",NA
"5367","barr",2012,"10-Jul-12","brw6","j10",0,30,70,100,"bverheijen",NA
"5368","barr",2012,"10-Jul-12","brw6","j12",0,5,95,100,"bverheijen",NA
"5369","barr",2012,"10-Jul-12","brw6","j8",0,0,100,100,"bverheijen",NA
"5370","barr",2012,"10-Jul-12","brw6","l10",0,0,100,100,"bverheijen",NA
"5371","barr",2012,"10-Jul-12","brw6","l12",0,0,100,100,"bverheijen",NA
"5372","barr",2012,"10-Jul-12","brw6","l8",0,0,100,100,"bverheijen",NA
"5373","barr",2012,"10-Jul-12","brw8","b10",0,0,100,100,"bverheijen",NA
"5374","barr",2012,"10-Jul-12","brw8","b12",0,0,100,100,"bverheijen",NA
"5375","barr",2012,"10-Jul-12","brw8","b2",0,70,30,100,"bverheijen",NA
"5376","barr",2012,"10-Jul-12","brw8","b4",0,5,95,100,"bverheijen",NA
"5377","barr",2012,"10-Jul-12","brw8","b6",0,15,85,100,"bverheijen",NA
"5378","barr",2012,"10-Jul-12","brw8","b8",0,10,90,100,"bverheijen",NA
"5379","barr",2012,"10-Jul-12","brw8","d10",0,0,100,100,"bverheijen",NA
"5380","barr",2012,"10-Jul-12","brw8","d12",0,0,100,100,"bverheijen",NA
"5381","barr",2012,"10-Jul-12","brw8","d2",0,0,100,100,"bverheijen",NA
"5382","barr",2012,"10-Jul-12","brw8","d4",0,20,80,100,"bverheijen",NA
"5383","barr",2012,"10-Jul-12","brw8","d6",0,0,100,100,"bverheijen",NA
"5384","barr",2012,"10-Jul-12","brw8","d8",0,0,100,100,"bverheijen",NA
"5385","barr",2012,"10-Jul-12","brw8","f10",0,0,100,100,"bverheijen",NA
"5386","barr",2012,"10-Jul-12","brw8","f12",0,40,60,100,"bverheijen",NA
"5387","barr",2012,"10-Jul-12","brw8","f2",0,20,80,100,"bverheijen",NA
"5388","barr",2012,"10-Jul-12","brw8","f4",0,30,70,100,"bverheijen",NA
"5389","barr",2012,"10-Jul-12","brw8","f6",0,40,60,100,"bverheijen",NA
"5390","barr",2012,"10-Jul-12","brw8","f8",0,0,100,100,"bverheijen",NA
"5391","barr",2012,"10-Jul-12","brw8","h10",0,0,100,100,"bverheijen",NA
"5392","barr",2012,"10-Jul-12","brw8","h12",0,60,40,100,"bverheijen",NA
"5393","barr",2012,"10-Jul-12","brw8","h2",0,20,80,100,"bverheijen",NA
"5394","barr",2012,"10-Jul-12","brw8","h4",0,65,35,100,"bverheijen",NA
"5395","barr",2012,"10-Jul-12","brw8","h6",0,0,100,100,"bverheijen",NA
"5396","barr",2012,"10-Jul-12","brw8","h8",0,0,100,100,"bverheijen",NA
"5397","barr",2012,"10-Jul-12","brw8","j10",0,0,100,100,"bverheijen",NA
"5398","barr",2012,"10-Jul-12","brw8","j12",0,5,95,100,"bverheijen",NA
"5399","barr",2012,"10-Jul-12","brw8","j2",0,15,85,100,"bverheijen",NA
"5400","barr",2012,"10-Jul-12","brw8","j4",0,0,100,100,"bverheijen",NA
"5401","barr",2012,"10-Jul-12","brw8","j6",0,0,100,100,"bverheijen",NA
"5402","barr",2012,"10-Jul-12","brw8","j8",0,0,100,100,"bverheijen",NA
"5403","barr",2012,"10-Jul-12","brw8","l10",0,0,100,100,"bverheijen",NA
"5404","barr",2012,"10-Jul-12","brw8","l12",0,0,100,100,"bverheijen",NA
"5405","barr",2012,"10-Jul-12","brw8","l2",0,0,100,100,"bverheijen",NA
"5406","barr",2012,"10-Jul-12","brw8","l4",0,0,100,100,"bverheijen",NA
"5407","barr",2012,"10-Jul-12","brw8","l6",0,0,100,100,"bverheijen",NA
"5408","barr",2012,"10-Jul-12","brw8","l8",0,0,100,100,"bverheijen",NA
"5409","barr",2012,"10-Jul-12","brw3","b10",0,40,60,100,"mmcconnell",NA
"5410","barr",2012,"10-Jul-12","brw3","b12",0,5,95,100,"mmcconnell",NA
"5411","barr",2012,"10-Jul-12","brw3","b2",0,0,100,100,"mmcconnell",NA
"5412","barr",2012,"10-Jul-12","brw3","b4",0,0,100,100,"mmcconnell",NA
"5413","barr",2012,"10-Jul-12","brw3","b6",0,0,100,100,"mmcconnell",NA
"5414","barr",2012,"10-Jul-12","brw3","b8",0,0,100,100,"mmcconnell",NA
"5415","barr",2012,"10-Jul-12","brw3","d10",0,75,25,100,"mmcconnell",NA
"5416","barr",2012,"10-Jul-12","brw3","d12",0,15,85,100,"mmcconnell",NA
"5417","barr",2012,"10-Jul-12","brw3","d2",0,0,100,100,"mmcconnell",NA
"5418","barr",2012,"10-Jul-12","brw3","d4",0,0,100,100,"mmcconnell",NA
"5419","barr",2012,"10-Jul-12","brw3","d6",0,0,100,100,"mmcconnell",NA
"5420","barr",2012,"10-Jul-12","brw3","d8",0,0,100,100,"mmcconnell",NA
"5421","barr",2012,"10-Jul-12","brw3","f10",0,0,100,100,"mmcconnell",NA
"5422","barr",2012,"10-Jul-12","brw3","f12",0,0,100,100,"mmcconnell",NA
"5423","barr",2012,"10-Jul-12","brw3","f2",0,5,95,100,"mmcconnell",NA
"5424","barr",2012,"10-Jul-12","brw3","f4",0,0,100,100,"mmcconnell",NA
"5425","barr",2012,"10-Jul-12","brw3","f6",0,0,100,100,"mmcconnell",NA
"5426","barr",2012,"10-Jul-12","brw3","f8",0,0,100,100,"mmcconnell",NA
"5427","barr",2012,"10-Jul-12","brw3","h10",0,0,100,100,"mmcconnell",NA
"5428","barr",2012,"10-Jul-12","brw3","h12",0,0,100,100,"mmcconnell",NA
"5429","barr",2012,"10-Jul-12","brw3","h2",0,0,100,100,"mmcconnell",NA
"5430","barr",2012,"10-Jul-12","brw3","h4",0,0,100,100,"mmcconnell",NA
"5431","barr",2012,"10-Jul-12","brw3","h6",0,0,100,100,"mmcconnell",NA
"5432","barr",2012,"10-Jul-12","brw3","h8",0,0,100,100,"mmcconnell",NA
"5433","barr",2012,"10-Jul-12","brw3","j10",0,0,100,100,"mmcconnell",NA
"5434","barr",2012,"10-Jul-12","brw3","j12",0,0,100,100,"mmcconnell",NA
"5435","barr",2012,"10-Jul-12","brw3","j2",0,0,100,100,"mmcconnell",NA
"5436","barr",2012,"10-Jul-12","brw3","j4",0,0,100,100,"mmcconnell",NA
"5437","barr",2012,"10-Jul-12","brw3","j6",0,0,100,100,"mmcconnell",NA
"5438","barr",2012,"10-Jul-12","brw3","j8",0,0,100,100,"mmcconnell",NA
"5439","barr",2012,"10-Jul-12","brw3","l10",0,0,100,100,"mmcconnell",NA
"5440","barr",2012,"10-Jul-12","brw3","l12",0,0,100,100,"mmcconnell",NA
"5441","barr",2012,"10-Jul-12","brw3","l2",0,0,100,100,"mmcconnell",NA
"5442","barr",2012,"10-Jul-12","brw3","l4",0,0,100,100,"mmcconnell",NA
"5443","barr",2012,"10-Jul-12","brw3","l6",0,0,100,100,"mmcconnell",NA
"5444","barr",2012,"10-Jul-12","brw3","l8",0,15,85,100,"mmcconnell",NA
"5445","barr",2012,"10-Jul-12","brw5","b10",0,0,100,100,"mmcconnell",NA
"5446","barr",2012,"10-Jul-12","brw5","b12",0,0,100,100,"mmcconnell",NA
"5447","barr",2012,"10-Jul-12","brw5","b2",0,10,90,100,"mmcconnell",NA
"5448","barr",2012,"10-Jul-12","brw5","b4",0,0,100,100,"mmcconnell",NA
"5449","barr",2012,"10-Jul-12","brw5","b6",0,0,100,100,"mmcconnell",NA
"5450","barr",2012,"10-Jul-12","brw5","b8",0,0,100,100,"mmcconnell",NA
"5451","barr",2012,"10-Jul-12","brw5","d10",0,0,100,100,"mmcconnell",NA
"5452","barr",2012,"10-Jul-12","brw5","d12",0,0,100,100,"mmcconnell",NA
"5453","barr",2012,"10-Jul-12","brw5","d2",0,0,100,100,"mmcconnell",NA
"5454","barr",2012,"10-Jul-12","brw5","d4",0,0,100,100,"mmcconnell",NA
"5455","barr",2012,"10-Jul-12","brw5","d6",0,0,100,100,"mmcconnell",NA
"5456","barr",2012,"10-Jul-12","brw5","d8",0,0,100,100,"mmcconnell",NA
"5457","barr",2012,"10-Jul-12","brw5","f10",0,0,100,100,"mmcconnell",NA
"5458","barr",2012,"10-Jul-12","brw5","f12",0,0,100,100,"mmcconnell",NA
"5459","barr",2012,"10-Jul-12","brw5","f2",0,0,100,100,"mmcconnell",NA
"5460","barr",2012,"10-Jul-12","brw5","f4",0,0,100,100,"mmcconnell",NA
"5461","barr",2012,"10-Jul-12","brw5","f6",0,0,100,100,"mmcconnell",NA
"5462","barr",2012,"10-Jul-12","brw5","f8",0,0,100,100,"mmcconnell",NA
"5463","barr",2012,"10-Jul-12","brw5","h10",0,5,95,100,"mmcconnell",NA
"5464","barr",2012,"10-Jul-12","brw5","h12",0,0,100,100,"mmcconnell",NA
"5465","barr",2012,"10-Jul-12","brw5","h2",0,0,100,100,"mmcconnell",NA
"5466","barr",2012,"10-Jul-12","brw5","h4",0,0,100,100,"mmcconnell",NA
"5467","barr",2012,"10-Jul-12","brw5","h6",0,0,100,100,"mmcconnell",NA
"5468","barr",2012,"10-Jul-12","brw5","h8",0,0,100,100,"mmcconnell",NA
"5469","barr",2012,"10-Jul-12","brw5","j10",0,0,100,100,"mmcconnell",NA
"5470","barr",2012,"10-Jul-12","brw5","j12",0,0,100,100,"mmcconnell",NA
"5471","barr",2012,"10-Jul-12","brw5","j2",0,0,100,100,"mmcconnell",NA
"5472","barr",2012,"10-Jul-12","brw5","j4",0,0,100,100,"mmcconnell",NA
"5473","barr",2012,"10-Jul-12","brw5","j6",0,15,85,100,"mmcconnell",NA
"5474","barr",2012,"10-Jul-12","brw5","j8",0,0,100,100,"mmcconnell",NA
"5475","barr",2012,"10-Jul-12","brw5","l10",0,0,100,100,"mmcconnell",NA
"5476","barr",2012,"10-Jul-12","brw5","l12",0,20,80,100,"mmcconnell",NA
"5477","barr",2012,"10-Jul-12","brw5","l2",0,0,100,100,"mmcconnell",NA
"5478","barr",2012,"10-Jul-12","brw5","l4",0,5,95,100,"mmcconnell",NA
"5479","barr",2012,"10-Jul-12","brw5","l6",0,15,85,100,"mmcconnell",NA
"5480","barr",2012,"10-Jul-12","brw5","l8",0,5,95,100,"mmcconnell",NA
"5481","barr",2012,"10-Jul-12","brw1","b10",0,40,60,100,"pherzog",NA
"5482","barr",2012,"10-Jul-12","brw1","b12",0,30,70,100,"pherzog",NA
"5483","barr",2012,"10-Jul-12","brw1","b2",0,0,100,100,"pherzog",NA
"5484","barr",2012,"10-Jul-12","brw1","b4",0,0,100,100,"pherzog",NA
"5485","barr",2012,"10-Jul-12","brw1","b6",0,5,95,100,"pherzog",NA
"5486","barr",2012,"10-Jul-12","brw1","b8",0,0,100,100,"pherzog",NA
"5487","barr",2012,"10-Jul-12","brw1","d10",0,60,40,100,"pherzog",NA
"5488","barr",2012,"10-Jul-12","brw1","d12",0,70,30,100,"pherzog",NA
"5489","barr",2012,"10-Jul-12","brw1","d2",0,0,100,100,"pherzog",NA
"5490","barr",2012,"10-Jul-12","brw1","d4",0,30,70,100,"pherzog",NA
"5491","barr",2012,"10-Jul-12","brw1","d6",0,5,95,100,"pherzog",NA
"5492","barr",2012,"10-Jul-12","brw1","d8",0,15,85,100,"pherzog",NA
"5493","barr",2012,"10-Jul-12","brw1","f10",0,15,85,100,"pherzog",NA
"5494","barr",2012,"10-Jul-12","brw1","f12",0,5,95,100,"pherzog",NA
"5495","barr",2012,"10-Jul-12","brw1","f2",0,0,100,100,"pherzog",NA
"5496","barr",2012,"10-Jul-12","brw1","f4",0,5,95,100,"pherzog",NA
"5497","barr",2012,"10-Jul-12","brw1","f6",0,5,95,100,"pherzog",NA
"5498","barr",2012,"10-Jul-12","brw1","f8",0,30,70,100,"pherzog",NA
"5499","barr",2012,"10-Jul-12","brw1","h10",0,35,65,100,"pherzog",NA
"5500","barr",2012,"10-Jul-12","brw1","h12",0,10,90,100,"pherzog",NA
"5501","barr",2012,"10-Jul-12","brw1","h2",0,0,100,100,"pherzog",NA
"5502","barr",2012,"10-Jul-12","brw1","h4",0,10,90,100,"pherzog",NA
"5503","barr",2012,"10-Jul-12","brw1","h6",0,0,100,100,"pherzog",NA
"5504","barr",2012,"10-Jul-12","brw1","h8",0,10,90,100,"pherzog",NA
"5505","barr",2012,"10-Jul-12","brw1","j10",0,0,100,100,"pherzog",NA
"5506","barr",2012,"10-Jul-12","brw1","j12",0,0,100,100,"pherzog",NA
"5507","barr",2012,"10-Jul-12","brw1","j2",0,0,100,100,"pherzog",NA
"5508","barr",2012,"10-Jul-12","brw1","j4",0,0,100,100,"pherzog",NA
"5509","barr",2012,"10-Jul-12","brw1","j6",0,5,95,100,"pherzog",NA
"5510","barr",2012,"10-Jul-12","brw1","j8",0,0,100,100,"pherzog",NA
"5511","barr",2012,"10-Jul-12","brw1","l10",0,0,100,100,"pherzog",NA
"5512","barr",2012,"10-Jul-12","brw1","l12",0,0,100,100,"pherzog",NA
"5513","barr",2012,"10-Jul-12","brw1","l2",0,0,100,100,"pherzog",NA
"5514","barr",2012,"10-Jul-12","brw1","l4",0,0,100,100,"pherzog",NA
"5515","barr",2012,"10-Jul-12","brw1","l6",0,0,100,100,"pherzog",NA
"5516","barr",2012,"10-Jul-12","brw1","l8",0,0,100,100,"pherzog",NA
"5517","barr",2012,"10-Jul-12","brw2","b10",0,0,100,100,"pherzog",NA
"5518","barr",2012,"10-Jul-12","brw2","b12",0,0,100,100,"pherzog",NA
"5519","barr",2012,"10-Jul-12","brw2","b2",0,0,100,100,"pherzog",NA
"5520","barr",2012,"10-Jul-12","brw2","b4",0,0,100,100,"pherzog",NA
"5521","barr",2012,"10-Jul-12","brw2","b6",0,0,100,100,"pherzog",NA
"5522","barr",2012,"10-Jul-12","brw2","b8",0,0,100,100,"pherzog",NA
"5523","barr",2012,"10-Jul-12","brw2","d10",0,0,100,100,"pherzog",NA
"5524","barr",2012,"10-Jul-12","brw2","d12",0,0,100,100,"pherzog",NA
"5525","barr",2012,"10-Jul-12","brw2","d2",0,0,100,100,"pherzog",NA
"5526","barr",2012,"10-Jul-12","brw2","d4",0,0,100,100,"pherzog",NA
"5527","barr",2012,"10-Jul-12","brw2","d6",0,0,100,100,"pherzog",NA
"5528","barr",2012,"10-Jul-12","brw2","d8",0,0,100,100,"pherzog",NA
"5529","barr",2012,"10-Jul-12","brw2","f10",0,5,95,100,"pherzog",NA
"5530","barr",2012,"10-Jul-12","brw2","f12",0,0,100,100,"pherzog",NA
"5531","barr",2012,"10-Jul-12","brw2","f2",0,0,100,100,"pherzog",NA
"5532","barr",2012,"10-Jul-12","brw2","f4",0,0,100,100,"pherzog",NA
"5533","barr",2012,"10-Jul-12","brw2","f6",0,0,100,100,"pherzog",NA
"5534","barr",2012,"10-Jul-12","brw2","f8",0,0,100,100,"pherzog",NA
"5535","barr",2012,"10-Jul-12","brw2","h10",0,0,100,100,"pherzog",NA
"5536","barr",2012,"10-Jul-12","brw2","h12",0,0,100,100,"pherzog",NA
"5537","barr",2012,"10-Jul-12","brw2","h2",0,10,90,100,"pherzog",NA
"5538","barr",2012,"10-Jul-12","brw2","h4",0,10,90,100,"pherzog",NA
"5539","barr",2012,"10-Jul-12","brw2","h6",0,0,100,100,"pherzog",NA
"5540","barr",2012,"10-Jul-12","brw2","h8",0,0,100,100,"pherzog",NA
"5541","barr",2012,"10-Jul-12","brw2","j10",0,0,100,100,"pherzog",NA
"5542","barr",2012,"10-Jul-12","brw2","j12",0,0,100,100,"pherzog",NA
"5543","barr",2012,"10-Jul-12","brw2","j2",0,0,100,100,"pherzog",NA
"5544","barr",2012,"10-Jul-12","brw2","j4",0,5,95,100,"pherzog",NA
"5545","barr",2012,"10-Jul-12","brw2","j6",0,0,100,100,"pherzog",NA
"5546","barr",2012,"10-Jul-12","brw2","j8",0,0,100,100,"pherzog",NA
"5547","barr",2012,"10-Jul-12","brw2","l10",0,5,95,100,"pherzog",NA
"5548","barr",2012,"10-Jul-12","brw2","l12",0,0,100,100,"pherzog",NA
"5549","barr",2012,"10-Jul-12","brw2","l2",0,0,100,100,"pherzog",NA
"5550","barr",2012,"10-Jul-12","brw2","l4",0,0,100,100,"pherzog",NA
"5551","barr",2012,"10-Jul-12","brw2","l6",0,0,100,100,"pherzog",NA
"5552","barr",2012,"10-Jul-12","brw2","l8",0,0,100,100,"pherzog",NA
"5553","barr",2012,"17-Jul-12","brw1","b10",0,40,60,100,"bhill",NA
"5554","barr",2012,"17-Jul-12","brw1","b12",0,50,50,100,"bhill",NA
"5555","barr",2012,"17-Jul-12","brw1","b2",0,0,100,100,"bhill",NA
"5556","barr",2012,"17-Jul-12","brw1","b4",0,0,100,100,"bhill",NA
"5557","barr",2012,"17-Jul-12","brw1","b6",0,0,100,100,"bhill",NA
"5558","barr",2012,"17-Jul-12","brw1","b8",0,0,100,100,"bhill",NA
"5559","barr",2012,"17-Jul-12","brw1","d10",0,90,10,100,"bhill",NA
"5560","barr",2012,"17-Jul-12","brw1","d12",0,60,40,100,"bhill",NA
"5561","barr",2012,"17-Jul-12","brw1","d2",0,0,100,100,"bhill",NA
"5562","barr",2012,"17-Jul-12","brw1","d4",0,0,100,100,"bhill",NA
"5563","barr",2012,"17-Jul-12","brw1","d6",0,0,100,100,"bhill",NA
"5564","barr",2012,"17-Jul-12","brw1","d8",0,5,95,100,"bhill",NA
"5565","barr",2012,"17-Jul-12","brw1","f10",0,10,90,100,"bhill",NA
"5566","barr",2012,"17-Jul-12","brw1","f12",0,10,90,100,"bhill",NA
"5567","barr",2012,"17-Jul-12","brw1","f2",0,0,100,100,"bhill",NA
"5568","barr",2012,"17-Jul-12","brw1","f4",0,5,95,100,"bhill",NA
"5569","barr",2012,"17-Jul-12","brw1","f6",0,0,100,100,"bhill",NA
"5570","barr",2012,"17-Jul-12","brw1","f8",0,10,90,100,"bhill",NA
"5571","barr",2012,"17-Jul-12","brw1","h10",0,5,95,100,"bhill",NA
"5572","barr",2012,"17-Jul-12","brw1","h12",0,0,100,100,"bhill",NA
"5573","barr",2012,"17-Jul-12","brw1","h2",0,0,100,100,"bhill",NA
"5574","barr",2012,"17-Jul-12","brw1","h4",0,5,95,100,"bhill",NA
"5575","barr",2012,"17-Jul-12","brw1","h6",0,0,100,100,"bhill",NA
"5576","barr",2012,"17-Jul-12","brw1","h8",0,70,30,100,"bhill",NA
"5577","barr",2012,"17-Jul-12","brw1","j10",0,0,100,100,"bhill",NA
"5578","barr",2012,"17-Jul-12","brw1","j12",0,0,100,100,"bhill",NA
"5579","barr",2012,"17-Jul-12","brw1","j2",0,0,100,100,"bhill",NA
"5580","barr",2012,"17-Jul-12","brw1","j4",0,0,100,100,"bhill",NA
"5581","barr",2012,"17-Jul-12","brw1","j6",0,0,100,100,"bhill",NA
"5582","barr",2012,"17-Jul-12","brw1","j8",0,0,100,100,"bhill",NA
"5583","barr",2012,"17-Jul-12","brw1","l10",0,0,100,100,"bhill",NA
"5584","barr",2012,"17-Jul-12","brw1","l12",0,0,100,100,"bhill",NA
"5585","barr",2012,"17-Jul-12","brw1","l2",0,0,100,100,"bhill",NA
"5586","barr",2012,"17-Jul-12","brw1","l4",0,0,100,100,"bhill",NA
"5587","barr",2012,"17-Jul-12","brw1","l6",0,0,100,100,"bhill",NA
"5588","barr",2012,"17-Jul-12","brw1","l8",0,0,100,100,"bhill",NA
"5589","barr",2012,"17-Jul-12","brw2","b10",0,0,100,100,"bhill",NA
"5590","barr",2012,"17-Jul-12","brw2","b12",0,0,100,100,"bhill",NA
"5591","barr",2012,"17-Jul-12","brw2","b2",0,0,100,100,"bhill",NA
"5592","barr",2012,"17-Jul-12","brw2","b4",0,0,100,100,"bhill",NA
"5593","barr",2012,"17-Jul-12","brw2","b6",0,0,100,100,"bhill",NA
"5594","barr",2012,"17-Jul-12","brw2","b8",0,0,100,100,"bhill",NA
"5595","barr",2012,"17-Jul-12","brw2","d10",0,5,95,100,"bhill",NA
"5596","barr",2012,"17-Jul-12","brw2","d12",0,0,100,100,"bhill",NA
"5597","barr",2012,"17-Jul-12","brw2","d2",0,0,100,100,"bhill",NA
"5598","barr",2012,"17-Jul-12","brw2","d4",0,0,100,100,"bhill",NA
"5599","barr",2012,"17-Jul-12","brw2","d6",0,0,100,100,"bhill",NA
"5600","barr",2012,"17-Jul-12","brw2","d8",0,0,100,100,"bhill",NA
"5601","barr",2012,"17-Jul-12","brw2","f10",0,0,100,100,"bhill",NA
"5602","barr",2012,"17-Jul-12","brw2","f12",0,0,100,100,"bhill",NA
"5603","barr",2012,"17-Jul-12","brw2","f2",0,0,100,100,"bhill",NA
"5604","barr",2012,"17-Jul-12","brw2","f4",0,0,100,100,"bhill",NA
"5605","barr",2012,"17-Jul-12","brw2","f6",0,0,100,100,"bhill",NA
"5606","barr",2012,"17-Jul-12","brw2","f8",0,0,100,100,"bhill",NA
"5607","barr",2012,"17-Jul-12","brw2","h10",0,0,100,100,"bhill",NA
"5608","barr",2012,"17-Jul-12","brw2","h12",0,0,100,100,"bhill",NA
"5609","barr",2012,"17-Jul-12","brw2","h2",0,10,90,100,"bhill",NA
"5610","barr",2012,"17-Jul-12","brw2","h4",0,0,100,100,"bhill",NA
"5611","barr",2012,"17-Jul-12","brw2","h6",0,0,100,100,"bhill",NA
"5612","barr",2012,"17-Jul-12","brw2","h8",0,0,100,100,"bhill",NA
"5613","barr",2012,"17-Jul-12","brw2","j10",0,0,100,100,"bhill",NA
"5614","barr",2012,"17-Jul-12","brw2","j12",0,0,100,100,"bhill",NA
"5615","barr",2012,"17-Jul-12","brw2","j2",0,5,95,100,"bhill",NA
"5616","barr",2012,"17-Jul-12","brw2","j4",0,0,100,100,"bhill",NA
"5617","barr",2012,"17-Jul-12","brw2","j6",0,0,100,100,"bhill",NA
"5618","barr",2012,"17-Jul-12","brw2","j8",0,0,100,100,"bhill",NA
"5619","barr",2012,"17-Jul-12","brw2","l10",0,10,90,100,"bhill",NA
"5620","barr",2012,"17-Jul-12","brw2","l12",0,0,100,100,"bhill",NA
"5621","barr",2012,"17-Jul-12","brw2","l2",0,0,100,100,"bhill",NA
"5622","barr",2012,"17-Jul-12","brw2","l4",0,0,100,100,"bhill",NA
"5623","barr",2012,"17-Jul-12","brw2","l6",0,0,100,100,"bhill",NA
"5624","barr",2012,"17-Jul-12","brw2","l8",0,0,100,100,"bhill",NA
"5625","barr",2012,"17-Jul-12","brw3","b10",0,50,50,100,"jcunningham",NA
"5626","barr",2012,"17-Jul-12","brw3","b12",0,0,100,100,"jcunningham",NA
"5627","barr",2012,"17-Jul-12","brw3","b2",0,0,100,100,"jcunningham",NA
"5628","barr",2012,"17-Jul-12","brw3","b4",0,0,100,100,"jcunningham",NA
"5629","barr",2012,"17-Jul-12","brw3","b6",0,0,100,100,"jcunningham",NA
"5630","barr",2012,"17-Jul-12","brw3","b8",0,0,100,100,"jcunningham",NA
"5631","barr",2012,"17-Jul-12","brw3","d10",0,75,25,100,"jcunningham",NA
"5632","barr",2012,"17-Jul-12","brw3","d12",0,25,75,100,"jcunningham",NA
"5633","barr",2012,"17-Jul-12","brw3","d2",0,0,100,100,"jcunningham",NA
"5634","barr",2012,"17-Jul-12","brw3","d4",0,0,100,100,"jcunningham",NA
"5635","barr",2012,"17-Jul-12","brw3","d6",0,0,100,100,"jcunningham",NA
"5636","barr",2012,"17-Jul-12","brw3","d8",0,0,100,100,"jcunningham",NA
"5637","barr",2012,"17-Jul-12","brw3","f10",0,0,100,100,"jcunningham",NA
"5638","barr",2012,"17-Jul-12","brw3","f12",0,0,100,100,"jcunningham",NA
"5639","barr",2012,"17-Jul-12","brw3","f2",0,0,100,100,"jcunningham",NA
"5640","barr",2012,"17-Jul-12","brw3","f4",0,0,100,100,"jcunningham",NA
"5641","barr",2012,"17-Jul-12","brw3","f6",0,5,95,100,"jcunningham",NA
"5642","barr",2012,"17-Jul-12","brw3","f8",0,0,100,100,"jcunningham",NA
"5643","barr",2012,"17-Jul-12","brw3","h10",0,0,100,100,"jcunningham",NA
"5644","barr",2012,"17-Jul-12","brw3","h12",0,0,100,100,"jcunningham",NA
"5645","barr",2012,"17-Jul-12","brw3","h2",0,0,100,100,"jcunningham",NA
"5646","barr",2012,"17-Jul-12","brw3","h4",0,0,100,100,"jcunningham",NA
"5647","barr",2012,"17-Jul-12","brw3","h6",0,0,100,100,"jcunningham",NA
"5648","barr",2012,"17-Jul-12","brw3","h8",0,0,100,100,"jcunningham",NA
"5649","barr",2012,"17-Jul-12","brw3","j10",0,0,100,100,"jcunningham",NA
